"IdOnaDatos";"IdOrganizacion";"OrgNombreComercial";"OrgRazonSocial";"OrgCodigoAcreditacion";"OrgPais";"OrgCiudad";"OrgDireccion";"OrgWeb";"orgCorreo";"orgTelefono";"OrgEstadoAcreditado";"OrgEsquemaAcreditado";"OrgNormaAcreditada";"OrgReconocimiento";"OrgFechaActualizacion"
"1";"160";"TECNOLPET";"COMPAÑIA TECNOLOGIA Y PETROLEO TECNOLPET S.A.";"SAE OI 16-010";"Ecuador";"Francisco de Orellana";"Vía Sacha - Lago Agrio Kilómetro: 7 1/2 Frente a SERVISILVA, a lado de METROLOGIC";NULL;"123mail@tecnolpet.com";"+593 6-237-8070";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2016-09-30"
"1";"303";"Tecnova";"Tecnova S.A.";"SAE LEN 20-006";"Ecuador";"Guayaquil";"Km. 16.5 vía a Daule";NULL;"123alywin.hacaychang@grupoberlin.com";"+593 4-220-4000";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2020-06-04"
"1";"279";"Tegmetro";"TECHNOLOGY & METROLOGY TEGMETRO SA";"SAE LC 20-002";"Ecuador";"Quito";"Juan Domingo N65-85 y Manuel Guizado";NULL;"123calidad.tegmetro@gmail.com";"+593 98 700 0719";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-11-06"
"1";"1046";"Tegmetro S.A";"Technology & Metrology Tegmetro S.A";"SAE LEN 21-009";"Ecuador";"Quito";"Juan Domingo N65-85 y Manuel Guizado";NULL;"123tegmetro@gmail.com";"6007779";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-11-06"
"1";"33";"TESTFARM";"TESTFARM LABORATORIO AGROPECUARIO AMBIENTAL CIA. LTDA.";"SAE LEN 19-004";"Ecuador";"Santo Domingo";"Av. La Lorena y calle Cayapas, esquina. Parroquia Chiguilpe";NULL;"123testfarmlaboratorio@hotmail.com";"02 2713707 / 0988502619";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-08-01"
"1";"515";"Toni";"Industrias Lácteas Toni S.A.";"SAE LEN 21-005";"Ecuador";"Guayaquil";"Coop. San Nicolás SL. 1 Mz. 429, Km. 17.5 vía Perimetral";NULL;"123candy.rendon@tonicorp.com";"+593 4-370-1300";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-08-16"
"1";"64";"TRUST CONTROL";"TRUST CONTROL INTERNATIONAL S.A. TCEE";"SAE OI 12-005";"Ecuador";"Samborondón";"VIA SAMBORONDON Km. 1.5 - Edif. XIMA, Ofic. 401, Piso - DIAGONAL A LA CLINICA KENNEDY DE SAMBORONDON";NULL;"123malena.jaramillo@trust-control.com";"+593 4-259-9175";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2012-10-20"
"1";"52";"TRUSTOIL COMPANY S.A.";"TRUSTOIL COMPANY S.A.";"SAE OI 13-008";"Ecuador";"Quito";"DE LOS GUAYACANES N54-87 Y DE LOS AZAFRANES, SECTOR SOLCA";NULL;"123trustoil2020@gmail.com";"+593 2-604-3242";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2022-07-27"
"1";"22";"UBA ANALYTICAL LABORATORIES";"EXCELENCIA QUIMICA SA EXCELQUIMSA";"SAE LEN 13-004";"Ecuador";"Guayaquil";"Av Carlos Luis Plaza Dañin Cdla la FAE Mz 20 Solar 12";NULL;"123nmontoya@uba-lab.com";"+593 4-228-8578";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2013-08-19"
"1";"84";"Umwelt Cía.. Ltda";"Umwelt Cía.. Ltda.";"SAE LEN 06-006";"Ecuador";"Quito";"Urbanizacion Marisol Calle 11 y 12, lote 126 Ponciano Bajo";NULL;"123gerente@umwelt-uio.com";"2483164";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2024-03-04"
"1";"122";"UNACEM ECUADOR S.A.";"UNACEM ECUADOR S A";"SAE LEN 22-011";"Ecuador";"Otavalo";"Provincia: IMBABURA Cantón: OTAVALO Parroquia: SAN JOSE DE QUICHINCHE Barrio: PERUGACHI Calle: VIA A SELVA ALEGRE Numero: S/N Referencia: FRENTE A LA ESTACION LA ECOLOGICA Oficina: PB Carretero: VIA SELVA ALEGRE Kilometro: SIETE Y MEDIO";NULL;"123raquel.almache@unacem.com.ec";"+593 6-299-7400";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2022-10-27"
"1";"225";"UNIDAD DE REFERENCIA PARA BANCOS DE SANGRE";"PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR";"SAE LEN 20-013";"Ecuador";"Quito";"CALLE PAMBAHACIENDA Y CALLE SAN PEDRO (CAMPUS PUCE NAYON)";NULL;"123peed@puce.edu.ec";"+593 2-299-1680";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-08-24"
"1";"644";"UNIDAD DE REFERENCIA PARA BANCOS DE SANGRE";"PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR";"SAE-ACR-0125-2022 ";"Ecuador";"Quito";"CALLE PAMBAHACIENDA Y CALLE SAN PEDRO (CAMPUS PUCE NAYON)";NULL;"123pci@puce.edu.ec";"2991680";"ACREDITADO";"PROVEEDORES DE ENSAYOS DE APTITUD";"NTE INEN-ISO/IEC17043:2011";"NACIONAL";"2022-04-25"
"1";"424";"UNIVERSIDAD NACIONAL DE CHIMBORAZO";"UNIVERSIDAD NACIONAL DE CHIMBORAZO";"SAE LEN 12-006";"Ecuador";"Riobamba";"Av. Antonio José de Sucre Km 1.5 vía a Guano";NULL;"123jlara@unach.edu.ec";"+593 3-373-0880";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2012-11-09"
"1";"223";"Universidad Politecnica Salesiana";"Universidad Politécnica Salesiana";"SAE LEN 17-008";"Ecuador";"Cayambe";"Cayambe";NULL;"123psimbana@ups.edu.ec";"0992655414";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-09-08"
"1";"191";"UNIVERSIDAD TÉCNICA DE AMBATO UTA (CENTRO DE APOYO AL DESARROLLO METALMECANICO ""CADME"")";"UNIVERSIDAD TECNICA DE AMBATO U.T.A.";"SAE LEN  10-008";"Ecuador";"Ambato";"Av. Los Chasquis y Rio Payamino S/N - Campus Huachi";NULL;"123cadme.ambato@yahoo.es";"+593 3-240-0428";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2010-04-28"
"1";"281";"Universidad Técnica Particular de Loja";"Universidad Técnica Particular de Loja";"SAE LEN 12-005";"Ecuador";"Loja";"Barrio San Cayetano Parroquia El Valle";NULL;"123demaza@utpl.edu.ec";"3701444";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2023-10-16"
"1";"377";"VARCO LP";"VARCO LP";"SAE OI 19-001";"Ecuador";"Quito";"Av Amazonas 3655 y Av Juan Pablo Sanz";NULL;"123christian.villa@nov.com";"+593 2-224-4880";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2019-01-10"
"1";"66";"Vehicle Safety Automotive - VSA";"VEHYCLE SAFETY AUTOMOTIVE LANAFAGUI S.A.";"SAE OI 21-004";"Ecuador";"Quito";"Av. Mariscal Sucre, LT3 N48166, Edificio TMO 2do Piso, Pinar Alto.";NULL;"123rnajera@vsaecuador.com";"+593 98 449 5934";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2021-06-25"
"1";"185";"VERIFTEST";"VERIFTEST S.A.";"SAE OI 19-003";"Ecuador";"Quito";"Mariano Paredes N 70-20 y Moisés Luna Ponciano Alto";NULL;"123nicolas.vela@veriftest.com.ec";"2482873";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2019-06-10"
"1";"852";"VERIPET LABORATORIO CALIBRACION";"VERIPET CIA. LTDA.";"SAE LC 16-003";"Ecuador";"Quito";"SECTOR EL BEATERIO, Barrio: ARGENTINA Calle: E1G Numero: S48280 Interseccion: S48F Referencia: A UNA CUADRA DE LAS CANCHAS DE LA CDLA. ARGENTINA";NULL;"123rtutillo@veripet.com.ec";"+5932225554";"ACREDITADO";"CALIBRACIÓN";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2017-01-26"
"1";"853";"VERIPET LABORATORIO DE ENSAYOS";"VERIPET CIA. LTDA.";"SAE-LEN-16-020";"Ecuador";"Quito";"Sector el BEATERIO Barrio: ARGENTINA Calle: E1G Numero: S48280 Intersección: S48F Referencia: A UNA CUADRA DE LAS CANCHAS DE LA CDLA. ARGENTINA";NULL;"123ronal.tutillo20@gmail.com";"+5932225554";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2017-01-18"
"1";"58";"VERIPET ORGANISMO DE INSPECCION";"VERIPET CIA. LTDA.";"SAE OI 13-006";"Ecuador";"Quito";"VEINTIMILLA Numero: E9-26 Intersección: LEONIDAS PLAZA Referencia: A DOS CUADRAS DE LA IGLESIA DEL GIRON. Edificio: UZIEL BUSINESS CENTER Piso: 5 Oficina: 503";NULL;"123calidad@veripet.com.ec";"+5932225554";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2023-07-14"
"1";"6";"VERYGLOBE";"VERYGLOBE CIA. LTDA.";"SAE OI 13-014";"Ecuador";"Quito";"Av. de los Shyris 1322 y Suecia, Ed. Argentum 6to piso, Oficina 603";NULL;"123veryglobe@hotmail.com";"+593 2-333-2960";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2013-08-30"
"1";"62";"VETBLUE";"VETBLUE CIA. LTDA.";"SAE OI 22-003";"Ecuador";"Quito";"PEDREGAL N34-22 Y LALLEMENT";NULL;"123inspecciones@vetblue.ec";"+593 98 786 2872";"RETIRADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2022-02-24"
"1";"265";"WOLFFS S.A.";"WELL OILFIELD SOLUTIONS WOLFFS S.A.";"SAE OI 20-005";"Ecuador";"Francisco de Orellana";"CALLE MAYON LA Y PALMITO";NULL;"123carlos.rueda@welloilfieldsolutions.com";"+593 96 986 8523";"ACREDITADO";"INSPECCION";"NTE INEN-ISO/IEC 17020:2013";"NACIONAL";"2020-10-24"
"1";"201";"WSS WORLD SURVEY SERVICES";"WSS WORLD SURVEY SERVICES ECUADOR S.A";"SAE LEN 19-002";"Ecuador";"Guayaquil";"AV. DE LAS AMERICAS 1608 INTERSECCION LUIS PLAZA DAÑIN: CDLA. ALBATROS";NULL;"123bcabezas@wss.ec";"+593 4-228-2480";"ACREDITADO";"ENSAYOS";"Norma NTE INEN-ISO/IEC 17025:2018";"NACIONAL";"2019-03-18"
