"idOrganizacion";"IdOrganismoInspeccion";"OinCampoSector";"OinSubcampoSubsector";"OinTipoProductoServicioCategoria";"OinActividad";"OinRango";"OinDocumentoNormativo";"OinTipoOrganismo";"OinVigenteApartirDe"
"58";"7";"Hidrocarburos/Inspección de medidores de desplazamiento positivo y turbinas por el método master meter";"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p>API MPMS 4.5:2016, Ed. 4, Proving Systems: Master-Meter Provers</p><p>API MPMS 7 Temperature Determination</p><p>API MPMS 4.8:2021, Ed. 3, Operation of Proving Systems</p><p>API MPMS 5.2:2005 (R2020), Ed. 3, Measurement of Liquid Hydrocarbons by Displacement Meters</p><p>API MPMS 5.3:2005 (R2014). Ed. 1, Measurement of Liquid Hydrocarbons by Turbines Meters</p><p>API MPMS 11.1:2004 (R2012) Temperature and Pressure Volume Correction Factors for Generalized Crude Oils, Refined Products, and Lubricating Oils, Includes</p><p>API MPMS 12.2:2021, Ed. 2, Calculation of Petroleum Quantities Using Dynamic Measurement Methods and Volumetric Correction Factors</p><p>API MPMS 13.2:2018, Ed. 2, Methods of Evaluating Meter Proving Data</p><p>API MPMS 9.3:2012 (R2017), Ed. 3, Standard Test Method for Density, Relative Density, and API Gravity of Crude Petroleum and Liquid Petroleum Products by Thermohydrometer Method</p><p>API MPMS 6.7:1991 (R2018), Ed. 2, Metering Viscous Hydrocarbons </p><p>API MPMS 4.7:2009, Ed. 3, Field Standard Test Measures</p><p>OIML R 117-1: 2007 Dynamic measuring systems for liquids other than water</p><p>API MPMS 21.2:1998 (R2016), Ed. 1, Electronic Liquid Measurement</p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección de medidores de desplazamiento positivo y turbinas por el método tank prover ";"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p>API MPMS 4.4:1998 (R2020), Ed. 2, Proving Systems: Tank Provers</p><p>API MPMS 7 Temperature Determination</p><p>API MPMS 4.8:2021, Ed. 3, Operation of Proving Systems</p><p>API MPMS 5.2:2005 (R2020), Ed. 3, Measurement of Liquid Hydrocarbons by Displacement Meters</p><p>API MPMS 5.3:2005 (R2014). Ed. 1, Measurement of Liquid Hydrocarbons by Turbines Meters</p><p>API MPMS 11.1:2004 (R2012) Temperature and Pressure Volume Correction Factors for Generalized Crude Oils, Refined Products, and Lubricating Oils, Includes</p><p>API MPMS 12.2:2021, Ed. 2, Calculation of Petroleum Quantities Using Dynamic Measurement Methods and Volumetric Correction Factors</p><p>API MPMS 13.2:2018, Ed. 2, Methods of Evaluating Meter Proving Data</p><p>API MPMS 9.3:2012 (R2017), Ed. 3, Standard Test Method for Density, Relative Density, and API Gravity of Crude Petroleum and Liquid Petroleum Products by Thermohydrometer Method</p><p>API MPMS 6.7:1991 (R2018), Ed. 2, Metering Viscous Hydrocarbons </p><p>API MPMS 21.2:1998 (R2016), Ed. 1, Electronic Liquid Measurement</p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección de verticalidad, redondez y asentamiento  de tanques de almacenamiento";"--";"--";"Tanques verticales";"--";"<p><span style=""color: black;"">API 653: 2014, Ed. 5, Tank Inspection, Repair, Alteration, and Reconstruction</span></p><p><span style=""color: black;""> API 650: 2020, Ed. 13, Welded Tanks for Oil Storage</span></p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección Volumétrica Geométrica y Óptica de Tanques Verticales";"--";"--";"Tanques Verticales";"--";"<p>API MPMS 2.2A:2019, Ed. 2, Measurement and Calibration of Upright Cylindrical Tanks by the manual tank Strapping Method</p><p>API MPMS 2.2B:1989 (R2019), Ed. 1, Calibration of Upright Cylindrical Tanks Using the Optical Reference Line Method, </p><p>API MPMS 2.2C:2022 (R2008), Ed. 1, Calibration of Upright Cylindrical Tanks Using the Optical Triangulation Method</p><p>API MPMS 2.2D:2003 (R2014), Ed. 1, Calibration of Upright Cylindrical Tanks Using the Internal Electro Optical Distance, Ranging Method</p><p>ISO 7507-5:2000 Petroleum and liquid petroleum products - Calibration of vertical cylindrical tanks - Part 5: External electro-optical distance-ranging method</p><p>Instructivo, V-I-VET-40, “Verificación de medidor longitudinal Láser”, REV-08.</p><p>ISO 7507-1:2003, Petroleum and liquid petroleum products – Calibration of vertical cylindrical tanks – Part 1: Strapping Method </p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección volumétrica geométrica de tanques cilíndricos verticales por el método de distancia electro óptica interna";"--";"--";"Tanques cilíndricos verticales";"--";"<p>API MPMS 2.2D:2003 (R2014), Ed. 1, Calibration of Upright Cylindrical Tanks Using the Internal Electro Optical Distance, Ranging Method</p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección volumétrica geométrica de tanques cilíndricos verticales por el método de distancia electro óptica método externo.";"--";"--";"Tanques cilíndricos verticales";"--";"<p class=""ql-align-center"">  ISO 7507-5:2000 Petroleum and liquid petroleum products - Calibration of vertical cylindrical tanks - Part 5: External electro-optical distance-ranging method</p><p>  </p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección de calidad y cantidad de hidrocarburos líquidos en la transferencia de custodia";"--";"--";"Hidrocarburos Líquidos en la Transferencia de Custodia";"--";"<p>a)&nbsp;&nbsp;&nbsp;&nbsp;Documentos Normativos para Cantidad:</p><p>API MPMS Chapter 3.1A: 2013 (R2018), Ed.3, Standard Practice for the Manual Gauging of Petroleum and Petroleum Products.</p><p>API MPMS Chapter 3.1B: 2021 Ed.4, Standard Practice for Level Measurement of Liquid Hydrocarbons in Stationary Tanks by Automatic Tank Gauging.</p><p>API MPMS Chapter 7: Temperature Determination. </p><p>API MPMS Chapter 8.1: 2022, Ed. 6, Standard Practice for Manual Sampling of Petroleum and Petroleum Products.</p><p>API MPMS Chapter 8.2: 2022, Ed. 6, Standard Practice for Automatic Sampling of Petroleum and Petroleum Products.</p><p>API MPMS Chapter 8.3: 2019, Ed. 2, Standard Practice for Mixing and Handling of Liquid Samples of Petroleum and Petroleum Products.</p><p>API MPMS Chapter 11.1: 2004, (R2012), Temperature and pressure volume correction factors for generalized crude oils, refined products, and lubricating oils.</p><p>API MPMS Chapter 12.1.1: 2019, Ed. 4, Calculation of Static Petroleum Quantities - Upright Cylindrical Tanks and Marine Vessels. HM 1 Part 1.</p><p>API MPMS Chapter 17.1: 2022, Ed. 7, Guidelines for marine inspection.</p><p>API MPMS Chapter 17.2: 1999 (R2011), Ed. 2, Measurement of cargoes on board tank vessels.</p><p>API MPMS Chapter 17.3: 2016 (R2021), Ed. 2, Guidelines for identification of the source of free waters associated with marine petroleum cargo movements.</p><p>API MPMS Chapter 17.4: 2016, Ed. 2, Method for quantification of small volumes on marine vessels (OBQ/ROB).</p><p>API MPMS Chapter 17.5: 2019, Ed. 4, Guidelines for voyage analysis and reconciliation of cargo quantities.</p><p>API MPMS Chapter 17.6: 2022, Ed. 3, Guidelines for determining the fullness of pipelines between vessels and shore tanks.</p><p>API MPMS Chapter 17.8: 2016 (R2022), Ed. 2, Guidelines for Pre-loading Inspection of Marine Vessel Cargo Tanks and Their Cargo-handling Systems.</p><p>API MPMS Chapter 17.9: 2019, Ed. 3, Vessel experience factor (VEF).</p><p>API MPMS Chapter 17.11: 2016, Ed. 2, Measurement and sampling of cargoes on board tank vessels using closed and restricted equipment.</p><p>b. Documentos Normativos para Calidad:</p><p>API MPMS Chapter 9.1: 2012 (R2017), Ed. 3, Standard test method for density, relative density, or API gravity of crude petroleum and liquid petroleum products by hydrometer method.</p><p>API MPMS Chapter 10.1: 2007 (R2012), Ed. 3, Standard Test Method for Sedimentin Crude Oils and Fuel Oils by the Extration Method.</p><p>API MPMS Chapter 10.2: 2016, Ed. 4, Determination of water in crude oil by distillation</p><p>NTE INEN 2258: 2017 (1R), Productos derivados de petróleo. Gasolina para aviación. Requisitos.</p><p>NTE INEN 935: 2021 (11R), Productos derivados de petróleo. Gasolina. Requisitos.</p><p>NTE INEN 2223: 2019 (2R), Productos derivados de petróleo. Combustible para motores de dos tiempos. Requisitos.</p><p>NTE INEN 2070: 2019 (2R), Productos derivados del petróleo. Jet A-1. Requisitos.</p><p>NTE INEN 1489: 2021 (8R), Productos derivados del petróleo. Diésel. Requisitos.</p><p>NTE INEN 1983: 2019 (3R), Productos derivados del petróleo. Fuel Oíl. Requisitos</p><p>RTE INEN 028: 2014 (1R), Combustibles.</p><p>ASTM D1298 - 12b: 2012 (R2017), Standard test method for density, relative density, or API gravity of crude petroleum and liquid petroleum products by hydrometer method.</p><p>ASTM D473 - 22: 2022 Standard Test Method for Sediment in Crude Oils and Fuel Oils by the Extraction Method.</p><p>ASTM D3230 - 19: 2019, Standard Test Method for Salts in Crude Oil (Electrometric Method).</p><p>ASTM D4006 - 16E1: 2016 Standard Test Method for Water in Crude Oil by Distillation.</p><p>ASTM D4294 - 21: 2021, Standard test method for sulfur in petroleum and petroleum products by energy dispersive x-ray fluorescence spectrometry.</p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección de válvulas para cilindros para GLP de uso doméstico";"--";"--";"Válvulas para cilindros para GLP de uso doméstico";"--";"<p><span style=""color: black;"">NTE INEN 116 :2021 Cuarta Revisión Cilindros para GLP de uso doméstico. Válvulas. Requisitos e inspección.&nbsp;</span></p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección de reguladores de baja presión para GLP";"--";"--";"Reguladores de baja presión para GLP";"--";"<p><span style=""color: black;"">NTE INEN 1682 : 1998 Primera edición Reguladores de baja presión para gas licuado de petróleo (GLP). Requisitos e inspección.&nbsp;</span></p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección de tanques para gases de baja presión nuevos";"--";"--";"Tanques para gases de baja presión nuevos";"--";"<p><span style=""color: black;"">NTE INEN 2261 :2015 Primera RevisiónTanques para gases a baja presión. Requisitos e inspección. </span></p><p><br></p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección de talleres de reparación de cilindros de GLP";"--";"--";"Talleres de reparación de cilindros de GLP";"--";"<p><span style=""color: black;"">CPE INEN 11 :2018 Segunda Edición Talleres dedicados a la reparación de cilindros de acero para gas licuado de petróleo (GLP). Requisitos mínimos.</span><strong style=""color: black;""><em>&nbsp;</em></strong></p>";"A";"--"
"58";"7";"Industrial/Inspección de medidores de desplazamiento positivo y turbinas por el método pipe prover ";"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p>API MPMS 4.2:2003 (R2022), Ed. 3, Proving Systems</p><p>API MPMS 7 Temperature Determination</p><p>API MPMS 4.8:2021, Ed. 3, Operation of Proving Systems</p><p>API MPMS 5.2:2005 (R2020), Ed. 3, Measurement of Liquid Hydrocarbons by Displacement Meters</p><p>API MPMS 5.3:2005 (R2014). Ed. 1, Measurement of Liquid Hydrocarbons by Turbines Meters</p><p>API MPMS 11.1:2004 (R2012) Temperature and Pressure Volume Correction Factors for Generalized Crude Oils, Refined Products, and Lubricating Oils, Includes</p><p>API MPMS 12.2:2021, Ed. 2, Calculation of Petroleum Quantities Using Dynamic Measurement Methods and Volumetric Correction Factors</p><p>API MPMS 13.2:2018, Ed. 2, Methods of Evaluating Meter Proving Data</p><p>API MPMS 9.3:2012 (R2017), Ed. 3, Standard Test Method for Density, Relative Density, and API Gravity of Crude Petroleum and Liquid Petroleum Products by Thermohydrometer Method</p><p>API MPMS 6.7:1991 (R2018), Ed. 2, Metering Viscous Hydrocarbons </p><p>API MPMS 4.7:2009, Ed. 3, Field Standard Test Measures</p><p>API MPMS 5.6:2021, Ed. 2, Measurement of Liquid Hydrocarbons by Coriolis Meters</p><p>API MPMS 21.2:1998 (R2016), Ed. 1, Electronic Liquid Measurement</p>";"A";"--"
"58";"7";"Industrial/Inspección de medidores de desplazamiento positivo y turbinas por el método master meter";"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p>API MPMS 4.5:2016, Ed. 4, Proving Systems: Master-Meter Provers</p><p>API MPMS 7 Temperature Determination</p><p>API MPMS 4.8:2021, Ed. 3, Operation of Proving Systems</p><p>API MPMS 5.2:2005 (R2020), Ed. 3, Measurement of Liquid Hydrocarbons by Displacement Meters</p><p>API MPMS 5.3:2005 (R2014). Ed. 1, Measurement of Liquid Hydrocarbons by Turbines Meters</p><p>API MPMS 11.1:2004 (R2012) Temperature and Pressure Volume Correction Factors for Generalized Crude Oils, Refined Products, and Lubricating Oils, Includes</p><p>API MPMS 12.2:2021, Ed. 2, Calculation of Petroleum Quantities Using Dynamic Measurement Methods and Volumetric Correction Factors</p><p>API MPMS 13.2:2018, Ed. 2, Methods of Evaluating Meter Proving Data</p><p>API MPMS 9.3:2012 (R2017), Ed. 3, Standard Test Method for Density, Relative Density, and API Gravity of Crude Petroleum and Liquid Petroleum Products by Thermohydrometer Method</p><p>API MPMS 6.7:1991 (R2018), Ed. 2, Metering Viscous Hydrocarbons </p><p>API MPMS 4.7:2009, Ed. 3, Field Standard Test Measures</p><p>OIML R 117-1: 2007 Dynamic measuring systems for liquids other than water</p><p>API MPMS 21.2:1998 (R2016), Ed. 1, Electronic Liquid Measurement</p>";"A";"--"
"58";"7";"Industrial/Inspección de medidores de desplazamiento positivo y turbinas por el método tank prover ";"--";"--";"Medidores de desplazamiento positivo y turbinas";"--";"<p>API MPMS 4.4:1998 (R2020), Ed. 2, Proving Systems: Tank Provers</p><p>API MPMS 7 Temperature Determination</p><p>API MPMS 4.8:2021, Ed. 3, Operation of Proving Systems</p><p>API MPMS 5.2:2005 (R2020), Ed. 3, Measurement of Liquid Hydrocarbons by Displacement Meters</p><p>API MPMS 5.3:2005 (R2014). Ed. 1, Measurement of Liquid Hydrocarbons by Turbines Meters</p><p>API MPMS 11.1:2004 (R2012) Temperature and Pressure Volume Correction Factors for Generalized Crude Oils, Refined Products, and Lubricating Oils, Includes</p><p>API MPMS 12.2:2021, Ed. 2, Calculation of Petroleum Quantities Using Dynamic Measurement Methods and Volumetric Correction Factors</p><p>API MPMS 13.2:2018, Ed. 2, Methods of Evaluating Meter Proving Data</p><p>API MPMS 9.3:2012 (R2017), Ed. 3, Standard Test Method for Density, Relative Density, and API Gravity of Crude Petroleum and Liquid Petroleum Products by Thermohydrometer Method</p><p>API MPMS 6.7:1991 (R2018), Ed. 2, Metering Viscous Hydrocarbons </p><p>API MPMS 21.2:1998 (R2016), Ed. 1, Electronic Liquid Measurement</p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección de grúas de boom articulado ";"--";"--";"Grúas de boom articulado ";"--";"<p><em style=""color: black;"">ASME B30.22:2016 Articulating Boom Cranes</em></p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección de winches";"--";"--";"Winches";"--";"<p><span style=""color: rgb(32, 33, 36);"">ASME B30.7:2021 Winches</span></p>";"A";"--"
"58";"7";"Industrial/Inspección de grúas de boom articulado ";"--";"--";"Grúas de boom articulado ";"--";"<p><span style=""color: rgb(32, 33, 36);"">ASME B30.22:2016 Articulating Boom Cranes</span></p>";"A";"--"
"58";"7";"Industrial/Inspección de winches";"--";"--";"Winches";"--";"<p><span style=""color: rgb(32, 33, 36);"">ASME B30.7:2021 Winches</span></p>";"A";"--"
"58";"7";"Industrial/Inspección de arnés y líneas de vida";"--";"--";"Arnés y líneas de vida,Componentes";"--";"<p>ASSP Z359.11:2021 Safety Requirements for Full Body Harnesses</p><p><br></p><p>ANSI/ASSP Z359.12: 2019 Connecting Components for Personal Fall Arrest Systems</p><p><br></p><p>ASSP Z359.13:2013 (R2022) Personal Energy Absorbers and Energy Absorbing Lanyards</p>";"A";"--"
"58";"7";"Ambiental/Inspección de Cumplimiento de Normas Ambientales de Tanques, Autotanques y Medios de Transporte Terrestre";"--";"--";"Tanques, Autotanques y Medios de Transporte Terrestre";"--";"<p>Norma técnica ecuatoriana NTE INEN 2266:2013, Ed.1, Transporte, almacenamiento y manejo de productos químicos peligrosos.</p><p>Norma técnica ecuatoriana NTE INEN 2288:2000, Ed. 1, Transporte, de químicos industriales, peligrosos, Etiquetado de precaución</p><p><span style=""color: black;"">RAOHE:2010 Decreto Ejecutivo 1215 Reglamento Ambiental para las Operaciones Hidrocarburíferas en el Ecuador.</span></p><p><span style=""color: black;"">TULSMA:2003, Edición Especial 2, Decreto Ejecutivo 3516 Texto Unificado de Legislación Secundaria de Medio Ambiente (TULSMA)</span></p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección volumétrica geométrica tanques horizontales";"--";"--";"Tanques horizontales";"--";"<p>American Petroleum Institute (API) - Manual de Estándares de Medición de Petróleo (MPMS) Standard 2551 - ASTM D1410 referentes a la calibración de tanques horizontales cilíndricos.</p><p>Capítulo 2.2.E Calibration of Horizontal Cylindrical Tanks - Part 1 - Manual Method.</p><p>Capítulo 2.2. F. Calibration of Horizontal Cylindrical Tanks Part 2: Internal Electro-optical Distance-ranging Method.</p><p>Norma ISO 12917-1, Petroleum and liquid petroleum Products—Calibration of horizontal cylindrical tanks, Manual Method</p><p>Norma ISO 12917-2, Petroleum and liquid petroleum Products—Calibration of horizontal cylindrical tanks, Internal Electro-optical Distance-ranging Method</p><p>&nbsp;</p><p>(*)</p>";"A";"--"
"58";"7";"Hidrocarburos/Inspección volumétrica geométrica manual tanques cilíndricos verticales por el Método Manual";"--";"--";"Tanques cilíndricos verticales";"--";"<p><span style=""color: black;"">American Petroleum Institute (API) - Manual de Estándares de Medición de Petróleo (MPMS) Capítulo 2.2. A Measurement and Calibration of Upright Cylindrical Tanks by the manual tank Strapping Method.</span></p><p><span style=""color: black;"">&nbsp;</span></p><p><span style=""color: black;"">(*)</span></p>";"A";"--"
