"idOrganizacion";"IdEnsayo";"EsyLugarEjecucion";"EsyTipoEnsayo";"EsyEnsayo";"EsyMuestra";"EsyTecnica";"EsyIntervaloMedicion";"EsyMetodo";"EsyVigenteApartirDe"
"214";"12";"--";"En laboratorio";"Compuestos orgánicos volátiles";"--";"Cromatografía de Gases";"<p>(200 a 4 000) ng (Resinas)</p><p>&nbsp;</p><p>1,2 Dichlorobenzene</p><p>1,3-Dichlorobenzene</p><p>1,4-Dichlorobenzene</p><p>Benzene</p><p>Chlorobenzene</p><p>Ethylbenzene</p><p>m+pXylene</p><p>o-Xylene </p><p>Styrene</p><p>Tetracloroethene</p><p>&nbsp;</p><p>Toluene</p><p>(0,03 a 25) ug/g (Suelos)</p><p>&nbsp;</p><p>1,1,1- Trichoroethane</p><p>1,1,2,2-Tetrachloroethane</p><p>1,1,2-Trichloroethane</p><p>1,1 –Dichloroethane</p><p>1,1- Dichloroethene</p><p>1,2-Dichloroethane</p><p>1,2-Dichloropropane</p><p>1,2 Dichlorobenzene</p><p>1,3-Dichlorobenzene</p><p>1,4-Dicholobenzene</p><p>Benzene</p><p>Bromodichlormethane</p><p>Bromoform</p><p>Bromomethane </p><p>Carbon tetrachloride</p><p>Chlorobenzene</p><p>Chloroethane</p><p>Chloroform</p><p>Chloromethane</p><p>Cis-1,2-Dichloroethene</p><p>Cis-1,3-Dichloropropene</p><p>Dibromochloromethane</p><p>Ethylbenzene</p><p>m+pXylene</p><p>Methylene Chloride</p><p>o-Xylene </p><p>Styrene</p><p>Tetracloroethene</p><p>Toluene</p><p>Trans-1,2 –Dichloroethene</p><p>Trans-1,3-Dichloropropene</p><p>Trichloroethene</p><p>Trichlorofluoromethane</p><p>Vinyl chloride</p>";"<p>MM-AG/S-31</p>/U.S. EPA 
8260 C, 2006";"--"
"214";"12";"--";"En laboratorio";"Hidrocarburos Aromáticos Policíclicos (HAP's)";"--";"Cromatografía de Gases";"<p>(0,1 a 50) mg/kg</p><p>&nbsp;</p><p>Phenantreno, </p><p>Fluoranteno, </p><p>Pireno, </p><p>Benzo (a) antraceno, </p><p>Criseno, </p><p>Benzo (b) fluoranteno, </p><p>Benzo (k) fluoranteno, </p><p>Benzo (a) pireno, </p><p>Indeno (1,2,3-cd) pireno, </p><p>Dibenzo (ah) antraceno, </p><p>Benzo (ghi) perileno,</p><p>Naftaleno</p><p>Acenaftileno</p><p>Antraceno</p><p>Acenafteno</p>";"<p>MM-AG/S-22</p>/U.S. EPA, 8270. 2006";"--"
"214";"12";"--";"En laboratorio";"Metales";"--";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"<p>Antimonio&nbsp;</p><p>(0,2 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Berilio&nbsp;</p><p>(0,1 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Cesio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Disprosio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Erbio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Estroncio&nbsp;</p><p>(0,1 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Europio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Fósforo&nbsp;</p><p>&nbsp;(10 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Gadolinio </p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Germanio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Hafnio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Iterbio&nbsp;</p><p>(0,5 a 10 000) mg/Kg </p><p>&nbsp;</p><p>Litio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Lutenio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Plomo&nbsp;</p><p>(0,1 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Praseodimio </p><p>(0,5 a 10000) mg/Kg</p><p>&nbsp;</p><p>Rubidio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Samario&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Selenio&nbsp;</p><p>(1,0 a 1 000) mg/Kg</p><p>&nbsp;</p><p>Talio&nbsp;</p><p>(0,1 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Tantalio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Teluro&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Tulio&nbsp;</p><p>(0,5 a 10 000) mg/Kg </p><p>&nbsp;</p><p>Titanio&nbsp;</p><p>(100 a 10 000) mg/Kg </p><p>&nbsp;</p><p>Uranio&nbsp;</p><p>(0,1 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Vanadio&nbsp;</p><p>(0,1 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Wolframio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Zinc&nbsp;&nbsp;</p><p>(0,2 a 10 000) mg/Kg</p><p>&nbsp;</p><p>Zirconio&nbsp;</p><p>(0,5 a 10 000) mg/Kg</p>";"<p>MM-AG/S-39</p>/EPA 6020A. 2007";"--"
"214";"12";"--";"En laboratorio";"Determinación de PCB’s";"--";"Cromatografía de gases ECD";"<p>(0,05 a 5) mg/kg</p>";"<p>MMAG/S58&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>/EPA 8082 A adaptado. 2007";"--"
"214";"12";"--";"En laboratorio";"Relación de adsorción de sodio (RAS)";"--";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"<p>(0,1-100)</p>";"<p>MM-S-62</p>/EPA 6020B, Rev 1.0, 2007
Louisiana Department of Natural Resources, Soluble cation extraction procedure, Rev. 5, 2005.";"--"
"214";"12";"--";"En laboratorio";"Determinación de PCB’s";"--";"Cromatografía de gases ECD";"<p>(0,05 a 5) mg/kg</p><p>&nbsp;</p><p>Aroclor 1016</p><p>(0,05 a 5) mg/kg</p><p>&nbsp;Aroclor 1221 </p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1232</p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1242</p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1248 </p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1254 </p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1260 </p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1262</p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1268</p><p>(0,05 a 5) mg/kg</p>";"<p>MM-AG/S58&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>/EPA 8082 A adaptado, 2007.";"--"
"214";"12";"--";"En laboratorio";"Determinación de PCB’s";"--";"Cromatografía de gases ECD";"<p>(0,05 a 5) mg/kg</p>";"<p>MMAG/S58&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>/EPA 8082 A adaptado. 2007";"--"
"214";"12";"--";"En laboratorio";"Determinación de PCBs";"--";"Cromatografía de gases ECD";"<p>(0,05 a 5) mg/kg</p><p>Aroclor 1016</p><p>(0,05 a 5) mg/kg</p><p>&nbsp;Aroclor 1221 </p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1232</p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1242</p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1248 </p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1254 </p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1260 </p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1262</p><p>(0,05 a 5) mg/kg</p><p>Aroclor 1268</p><p>(0,05 a 5) mg/kg</p>";"<p>MM-AG/S58&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>/EPA 8082 A adaptado, 2007.";"--"
"214";"12";"--";"En laboratorio";"Hidrocarburos totales de petróleo (C8 – C40)";"--";"Cromatografía de Gases";"<p>(17 a 20 000) mg/kg</p>";"<p>MM-AG/S-23</p>/EPA 3500C, EPA 8015D. 2003";"--"
"214";"12";"--";"In situ";"Caudal volumétrico";"--";"Volumetría";"<p>(0,00030 a 0,0030) m3/s</p><p>(0,3 a 3,0) l/s</p>";"<p>Método Interno</p><p>MM-CAU-01</p>/NA";"--"
"214";"12";"--";"In situ";"Material particulado";"--";"Gravimetría";"<p>(5 a 1 000) mg/m3</p>";"<p>MM-AIR-01</p>/EPA Parte 60, Apéndice A, Método del 1 al 5";"--"
"214";"12";"--";"In situ";"Monóxido de carbono (CO)";"--";"Absorción IR";"<p>(0,1 a 20) ppm&nbsp;&nbsp;</p>";"<p>MM-AIR-02&nbsp;</p>/U.S.EPA, RFCA-1093-093";"--"
"214";"12";"--";"In situ";"Dióxido de azufre (SO2)";"--";"Fluorescencia UV";"<p>(55 a 500) ppb</p>";"<p>MM-AIR-02&nbsp;</p>/U.S.EPA, EQSA-0495-0100";"--"
"214";"12";"--";"In situ";"Monóxido de nitrógeno (NO)";"--";"Quimioluminiscencia";"<p>(55 a 500) ppb</p>";"<p>MM-AIR-02&nbsp;</p>/U.S.EPA, RFNA-1194-099";"--"
"214";"12";"--";"In situ";"Dióxido de nitrógeno (NO2)";"--";"Quimioluminiscencia";"<p>(50 a 500) ppb&nbsp;&nbsp;</p>";"<p>MM-AIR-02&nbsp;</p>/U.S.EPA, RFNA-1194-099";"--"
"214";"12";"--";"In situ";"Ozono (O3)";"--";"Absorción UV";"<p>(50 a 500) ppb</p>";"<p>MM-AIR-02&nbsp;</p>/U.S.EPA, EQOA-0514-214";"--"
"214";"12";"--";"In situ";"Material particulado (PM 2,5)";"--";"Atenuación de radiación beta";"<p>(5 a 70) ug/m<sup>3</sup></p>";"<p>MM-AIR-02&nbsp;</p>/U.S.EPA, EQPM-0912-204";"--"
"214";"12";"--";"In situ";"Material particulado (PM 10)";"--";"Atenuación de radiación beta";"<p>(5 a 160) ug/m<sup>3</sup></p>";"<p>MM-AIR-02&nbsp;</p>/U.S.EPA, EQPM-0912-205";"--"
"214";"12";"--";"In situ";"Material Particulado, Bajo flujo PM 2,5 ; PM 10";"--";"Gravimetría";"<p>PM 2.5 (41 a 101) ug/m3</p><p>PM 10 (41 a 269) ug/m3</p>";"<p>MM-AIR-03</p>/U.S. EPA, RFPS-07142-216 PM10
U.S. EPA, RFPS-1014-219 PM2.5
U.S. EPA, RFPS-1014-220 PMC";"--"
"214";"12";"--";"In situ";"Material particulado";"--";"T640X";"<p>PM10,</p><p>(18 a 165) ug/m<sup>3</sup></p><p>&nbsp;</p><p>PM 2.5</p><p>(8,9 a 101,3) ug/m<sup>3</sup></p>";"<p>MM-AIR-04</p>/EQPM-0516-238 (PM2.5)
EQPM-0516-239 (PM10)
EQPM-0516-240 (PM10-2.5)";"--"
"214";"12";"--";"In situ";"Ruido";"--";"Nivel de presión equivalente";"<p>(27 a 137) dB</p>";"<p>MM-RU-01</p>/ISO 1996 Partes 1 y 2:2007";"--"
"214";"12";"--";"In situ";"Ruido en fuentes móviles";"--";"Nivel de presión equivalente (Estacionario)";"<p>(40 a 135) dB</p>";"<p>MM-RU-03&nbsp;</p>/NTE INEN 2666: 2013-10";"--"
"214";"12";"--";"In situ";"Ruido industrial";"--";"Nivel de presión equivalente";"<p>(27 a 137) dB</p>";"<p>MM-RU-04</p>/NTE INEN-ISO 1996-1. 2014-01
NTE INEN-ISO 1996-2. 2014-01";"--"
"214";"12";"--";"In situ";"Ruido";"--";"Nivel de presión sonora equivalente";"<p>(27 a 137) dB</p>";"<p>MM-RU-02</p>/ISO 9612: 2009";"--"
"214";"12";"--";"In situ";"Dosimetría de Ruido";"--";"Nivel de presión Sonora";"<p>(70,8 a 140,7) dB&nbsp;&nbsp;</p>";"<p>MM-RU-02</p>/ISO 9612: 2009.";"--"
"214";"12";"--";"In situ";"Vibración en edificaciones";"--";"Acelerómetro (Transducción)";"<p>(0,001 a 3,507) m/s²</p>";"<p>MM-VIB- 01</p>/NTE INEN ISO 2631-1, 2014
NTE INEN ISO 2631-2, 2014
NTE INEN ISO 8041, 2014
UNE 22-381-93.";"--"
"214";"12";"--";"In situ";"Particulas sedimentables";"--";"Gravimetría";"<p>(0,1 a 4,9) mg/cm<sup>2</sup> x 30d</p>";"<p>MM-S- 07</p>/Methods of air sampling  and analysis. 502 PARTICLE FALL OUT CONTAINER MEASUREMENT OF DUSTFALL FROM THE ATMOSPHERE ASTM D1739-98 (2017)";"--"
"214";"12";"--";"En laboratorio";"Aceites y grasas";"--";"Gravimetría";"<p>(0,2 a 5 000) mg/l</p>";"<p>MM-AG/S-32</p>/EPA 1664 Rev. A. 1999";"--"
"214";"12";"--";"En laboratorio";"Ácidos Extractables";"--";"Espectrofotometría de masas (GC-MS)";"<p>o-Cresol</p><p>(0,0001 a 2,0) mg/l</p><p>m-Cresol y p-Cresol</p><p>(0,0001 a 2,0) mg/l</p><p>Pentaclorofenol</p><p>(0,0001 a 2,0) mg/l</p><p>2.4.5-Triclorofenol</p><p>(0,0001 a 2,0) mg/l</p><p>2.4.6-Triclorofenol</p><p>(0,0001 a 2,0) mg/l</p>";"<p>MM-AG/S-52</p>/EPA 8270E";"--"
"214";"12";"--";"En laboratorio";"Bases Neutrales";"--";"Espectrofotometría de masas (GC-MS)";"<p>2.4-Dinitrotolueno</p><p>(0.001 a 2.0) mg/l</p><p>Hexaclorobenceno</p><p>(0.0005 a 2.0) mg/l</p><p>Hexaclorobutadieno</p><p>(0.0005 a 2.0) mg/l</p><p>Hexacloroetano</p><p>(0.0005 a 2.0) mg/l</p><p>Nitrobenceno</p><p>(0.0005 a 2.0) mg/l</p>";"<p><span style=""color: black;"">MM-AG/S-45</span></p>/EPA 8270E";"--"
"214";"12";"--";"En laboratorio";"Pesticidas";"--";"Espectrofotometría de masas (GC-MS)";"<p>(0,00002 a 1,000) mg/l</p><p>&nbsp;</p><p>Aldrín</p><p>(0,00002 a 1,000) mg/l</p><p>&nbsp;</p><p>Dieldrín</p><p>(0,00002 a 1,000) mg/l</p>";"<p>MM-AG/S/VEG-27</p>/U.S. EPA 8270 D";"--"
"214";"12";"--";"En laboratorio";"Metales: Estaño (Sn)";"--";"Espectrometría de Masas con plasma acoplado inductivamente";"<p>(0,5 a 500) mg/kg</p>";"<p>MM-AG/S-39</p>/EPA 6020-B. EPA 3050b";"--"
"214";"12";"--";"En laboratorio";"Cianuro libre";"--";"Espectrofotometría con analizador de flujo segmentado";"<p>(0,6 a 5) mg/Kg</p>";"<p>MM-S-12</p>/ISO 17380:2013/EPA 9013A";"--"
"214";"12";"--";"En laboratorio";"Cianuro libre";"--";"Espectrofotometría con analizador de flujo segmentado";"<p>(2,5 a 24) mg/Kg</p>";"<p>MM-S-12</p>/ISO 17380:2013/EPA 9013A";"--"
"214";"12";"--";"En laboratorio";"Cobre (Cu)";"--";"Espectrometría de Masas con plasma acoplado inductivamente";"<p><span style=""color: black;"">(0,2 a 1 000) mg/kg</span></p>";"<p><span style=""color: black;"">MM-AG/S-39</span></p>/EPA 6020-B. EPA 200.3";"--"
"214";"12";"--";"En laboratorio";"Metales";"--";"Plasma de Acoplamiento Inductivo - Espectrometría de Masas (ICP-MS)";"<p>Antimonio (Sb)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Arsénico (As)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Bario (Ba)</p><p>(0,9 a 90) ug</p><p>&nbsp;</p><p>Berilio (Be)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Cadmio (Cd)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Cobre (Cu)</p><p>(0,9 a 90) ug</p><p><br></p><p>Cerio (Ce)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Cesio (Cs)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Cromo (Cr)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Cobalto (Co)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Disprosio (Dy)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Erbio (Er)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Estroncio (Sr)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Europio (Eu)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Gadolinio (Gd)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Galio (Ga)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Germanio (Ge)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Holmio (Ho)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Iterbio (Yb)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Lantano (La)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Lutecio (Lu)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Manganeso (Mn)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Mercurio (Hg)</p><p>(45 a 4500) ug</p><p>&nbsp;</p><p>Molibdeno (Mo)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Neodimio (Nd)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Níquel (Ni)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Plata (Ag)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Plomo (Pb)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Praseodimio (Pr)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Rubidio (Rb)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Selenio (Se)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Teluro (Te)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Talio (Tl)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Tulio (Tm)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>&nbsp;</p><p>Uranio (U)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Vanadio (V)</p><p>(0,45 a 45) ug</p><p>&nbsp;</p><p>Zinc (Zn)</p><p>(0,9 a 90) ug</p>";"<p>MM-AG/S-39</p>/EPA 6020 B. Rev 2.0. 2014. EPA IO-3.5. 1999.
EPA IO-3.2. 1999";"--"
"214";"12";"--";"En laboratorio";"Compuestos orgánicos volátiles";"--";"Termodesorción/Crioconcentración-Cromatografía de gases-Espectrometría de Masas (GC-MS)";"<p>(10 a 300) ng</p><p>&nbsp;</p><p>Benceno</p><p>&nbsp;</p><p>(10 a 300) ng</p><p>&nbsp;</p><p>Tolueno</p><p>&nbsp;</p><p>(10 a 300) ng</p><p>&nbsp;</p><p>Xileno</p><p>&nbsp;</p><p>(10 a 300) ng</p><p>&nbsp;</p><p>Cis 1,2-dicloroetrene</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>1,1-dicloroetano</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>Trans 1,2-dicloroeteno</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>1,2-Dicloroetano</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>1,1-dicloropropeno</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>Dibromometano</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>1,2 dicloropropano</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>Tricloroeteno</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>Bromodiclorometano</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>Cis 1,3-dicloropropeno</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>Trans 1,3 dicloropropeno</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>1,1,2-tricloroetano</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>Dibromoclorometano</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>1,2-dibromoetano</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>Tetracloroetileno</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>1,1,1,2-tetracloroetano</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>Clorobenceno</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>Etilbenceno</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>m+p xileno</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p><p>&nbsp;</p><p>o-xileno</p><p>&nbsp;</p><p>(10 a 300) ng/tubo</p>";"<p>MM-S-68</p>/EPA 8260D
EPA Method To-1
EPA Method To-17";"--"
"214";"12";"--";"En laboratorio";"Coliformes termotolerantes";"--";"Filtración por membrana";"<p>&gt; 1UFC/100 ml</p><p>&gt; 1UFC/10 ml</p>";"<p>MM-AG/S-67</p>/Standard Methods. Ed. 23. 2017 9222 D";"--"
"214";"12";"--";"In situ";"Vibraciones producidas por Voladuras";"--";"Transductor piezoeléctrico";"<p>Valor máximo pico de la velocidad de vibración Transductor Piezoeléctrico</p><p>(1,4 a 163,4) mm/s</p><p><strong>&nbsp;</strong></p><p>(Frecuencia principal o dominante comprendida entre 0,8 a 159,3 Hz)</p>";"<p>MM-VIB-01</p>/a)	UNE 22-381-93 ""Control de vibraciones producidas por voladuras"".
b)	NTE INEN-ISO 8041 ""Respuesta
humana a las vibraciones, instrumentos de medida (ISO 8041:2005, IDT)"".
c)	Anexo 5: Niveles Máximos de Emisión de Vibraciones y Metodología de Medición. A.M.097A, A.M.061 que";"--"
"214";"12";"--";"En laboratorio";"Nitrógeno total";"--";"Espectrofotometría";"<p>(1 a 3 000)mg/L</p>";"<p>MM-AG- 55</p><p><br></p>/HACH 10071 Rango bajo y

HACH 10072 Rango alto";"--"
"214";"12";"--";"En laboratorio";"Sulfuro";"--";"Espectrofotometría";"<p>(13 a 9 600) ug/l</p>";"<p>MM-AG-33</p>/<p>U.S. EPA 376.2, 1996 Standard Methods, Ed. 24, 2023. 4500-S2</p>";"--"
"214";"12";"--";"En laboratorio";"Compuestos orgánicos volátiles";"--";"Cromatografía de Gases";"<p><br></p><p>(5 a 5 000) ug/l</p><p>1,1,2-Trichloroethane&nbsp;</p><p>1,2-Dichloroethane</p><p>1,2-Dichloropropane</p><p>Bromomethane</p><p>Chloroethane&nbsp;</p><p>Chloromethane&nbsp;</p><p>Dibromomethane&nbsp;</p><p>Dichlorodifluoromethane</p><p>trans-1,3-Dichloropropene</p><p>Trichloroethene</p><p>&nbsp;</p><p>(10 a 5 000) ug/l</p><p>Chloroform</p>";"<p>MM-AG/S-31</p>/<p>EPA 8260D, Rev.4, feb 2017</p>";"--"
"214";"12";"--";"En laboratorio";"Compuestos orgánicos volátiles";"--";"Cromatografía de Gases";"<p>(1 a 5 000) ug/l</p><p>&nbsp;</p><p>1,1,1-Trichloroethane&nbsp;</p><p>1,2-Dichlorobenzene&nbsp;&nbsp;</p><p>1,3-Dichlorobenzene</p><p>1,4-Dichlorobenzene</p><p>Benzene</p><p>Chlorobenzene</p><p>Ethylbenzene&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>m+p-Xylene&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>o-Xylene&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>Styrene&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>Toluene&nbsp;&nbsp;&nbsp;</p><p>&nbsp;(2 a 5 000) ug/l</p><p>1,1-dichloroethane&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>1,1-Dichloroethene&nbsp;</p><p>1,2-Dibromoethane&nbsp;</p><p>1,1,2,2 Tetrachloroethane&nbsp;&nbsp;&nbsp;</p><p>Bromodichloromethane</p><p>Bromoform</p><p>Carbon tetrachloride</p><p>cis-1,2-Dichloroethene&nbsp;&nbsp;&nbsp;</p><p>cis-1,3-Dichloropropene&nbsp;&nbsp;</p><p>Dibromochloromethane&nbsp;&nbsp;</p><p>Methylene Chloride&nbsp;</p><p>Tetrachloroethene&nbsp;&nbsp;</p><p>trans-1,2-Dichloroethene</p><p>Trichlorofluoromethane</p><p>Vinyl chloride</p>";"<p>MM-AG/S-31</p>/<p>EPA 8260D Rev.4, feb 2017</p>";"--"
"214";"12";"--";"En laboratorio";"Fenoles";"--";"Espectrofotometría con analizador de flujo segmentado";"<p>(0,001 a 10) mg/l</p>";"<p>MM-AG-25C</p>/<p>U.S.EPA, 1996. 420.1 Standard Methods Ed. 24, 2023. 5530</p>";"--"
"214";"12";"--";"En laboratorio";"Sustancias Tensoactivas";"--";"Espectrofotometría con analizador de flujo segmentado";"<p>(0,02 a 600) mg/l</p>";"<p>MM-AG-26B</p>/<p>Standard Methods, Ed. 24, 2023, 5540</p>";"--"
"214";"12";"--";"En laboratorio";"Cloro residual total";"--";"Espectrofotometría";"<p>(0,1 a 100) mg/l</p>";"<p>MM-AG-07</p>/<p>U.S. EPA 330.5, 1996 Standard Methods, Ed. 24, 2023, 4500-Cl</p>";"--"
"214";"12";"--";"En laboratorio";"Alcalinidad";"--";"Volumetría";"<p>(5 a 5 000) mg/l</p><p>&nbsp;</p><p>Bicarbonato:</p><p>&nbsp;</p><p>(6 a 6 100) mg/l</p><p>(Por cálculo)</p>";"<p>MM-AG-09B</p>/<p>Standard Methods, Ed. 24, 2023, 2320. 2540 B</p>";"--"
"214";"12";"--";"En laboratorio";"Demanda bioquímica de oxígeno (DBO5)";"--";"Winkler";"<p>(2 a 792) mg/l</p>";"<p>MM-AG-19B&nbsp;&nbsp;</p>/<p>Standard Methods, Ed. 24, 2023, 5210 B</p>";"--"
